fundingTime,fundingRate,source_file
1751443200000,-0.0000338413961568,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751472000000,0.0000153939988284,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751500800000,0.0000619084888648,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751529600000,0.0000525136790603,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751558400000,0.0000447248844533,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751587200000,0.0000161459984621,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751616000000,0.000013926344289,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751644800000,0.000061222782396,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751673600000,0.0000332687189961,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751702400000,-0.0000157499070073,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751731200000,-0.0000116945702931,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751760000000,-0.0000425242907637,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751788800000,0.0000328077241712,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751817600000,0.0000475987842235,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751846400000,0.0000568831433479,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751875200000,0.0000466853787847,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751904000000,0.0000212333730207,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751932800000,0.0000329963566429,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751961600000,0.0000730329825476,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751990400000,0.0000091288501819,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752019200000,-0.000009619646961,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752048000000,0.0000618037532493,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752076800000,0.0000361079715861,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752105600000,0.0000471558832237,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752134400000,0.0000189503321706,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752163200000,0.0000212570433261,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752192000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752220800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752249600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752278400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752307200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752336000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752364800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752393600000,0.0000884800306931,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752422400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752451200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752480000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752508800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752537600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752566400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752595200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752624000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752652800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752681600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752710400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752739200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752768000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752796800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752825600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752854400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752883200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752912000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752940800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752969600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1752998400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753027200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753056000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753084800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753113600000,0.0001200283969329,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753142400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753171200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753200000000,0.0001835000980689,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753228800000,0.0001604294885981,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753257600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753286400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753315200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753344000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753372800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753401600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753430400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753459200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753488000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753516800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753545600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753574400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753603200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753632000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753660800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753689600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753718400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753747200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753776000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753804800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753833600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753862400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753891200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753920000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753948800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-07.zip
1753977600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754006400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754035200000,0.0000613452905733,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754064000000,0.0000779868203568,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754092800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754121600000,0.0000468713268359,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754150400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754179200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754208000000,0.0000126951686887,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754236800000,0.0000523547394566,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754265600000,0.0000452659979921,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754294400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754323200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754352000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754380800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754409600000,0.0000784147344761,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754438400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754467200000,0.0000618819120163,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754496000000,0.0000864430613779,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754524800000,0.0000167465628521,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754553600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754582400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754611200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754640000000,0.0000866155092737,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754668800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754697600000,0.0000762015356961,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754726400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754755200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754784000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754812800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754841600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754870400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754899200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754928000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754956800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1754985600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755014400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755043200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755072000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755100800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755129600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755158400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755187200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755216000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755244800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755273600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755302400000,0.0000485042249884,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755331200000,0.0000963406866335,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755360000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755388800000,0.0000338648369538,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755417600000,0.0000271023628584,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755446400000,0.0000813313916158,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755475200000,0.0000049730324728,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755504000000,0.0000073081596415,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755532800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755561600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755590400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755619200000,0.0000734451158406,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755648000000,0.0000274361330908,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755676800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755705600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755734400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755763200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755792000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755820800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755849600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755878400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755907200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
1755936000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-08.zip
